TIMESTAMP | LEVEL | APP_NAME | TARGET_DOMAIN | TARGET_IP | PROTOCOL | PORT | DECISION | REASON
2025-06-01 14:54:39.935 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:39.937 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:39.942 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:39.950 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:39.952 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:39.954 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:39.965 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:39.979 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:39.985 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:39.999 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.006 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.014 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.020 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.033 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.038 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.040 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.049 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.055 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.063 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.069 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.073 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.078 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.086 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.089 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.089 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.091 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.096 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.097 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.102 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.104 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.105 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.109 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.113 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.116 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.118 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.122 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.136 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.156 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.172 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.177 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.181 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.183 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.185 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.188 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.190 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.197 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.199 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.201 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.204 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.206 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.214 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.217 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.220 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.226 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.231 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.233 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.235 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.237 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.239 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.241 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.247 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.251 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.253 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.255 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.259 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.266 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.269 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.271 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.273 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.281 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.285 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.287 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.300 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.303 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.305 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.306 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.318 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.320 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.322 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.336 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.366 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.382 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.417 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.422 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.425 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.429 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.432 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.434 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.440 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.446 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.455 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.457 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.464 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.465 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.468 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.470 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.474 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.478 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.481 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.482 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.484 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.485 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.487 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.488 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.491 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.492 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.496 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.497 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.499 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.500 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.502 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.503 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.505 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.507 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.509 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.512 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.513 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.515 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.515 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.517 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.518 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.519 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.520 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.521 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 59741 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.522 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:54:40.523 | INFO | GenericUDPApp | 142.250.193.170 | 142.250.193.170 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.250.193.170' via 'UDP' matches app policy. Protocol rule matched.
